,Sentence,Score
nachos and ice cream  haha thanks to all my new followers!,1.1107815631262525,1.1107815631262525
its made my week   i am not a ****! damnit!  ,1.1108617234468938,1.1108617234468938
it`s gonna be awesome!  ,1.1108617234468938,1.1108617234468938
"i think tania is too cute, too nice  i love her!",1.1111022044088177,1.1111022044088177
ohwwww  whatever i`m excited anyway.,1.1111823647294587,1.1111823647294587
i was really suprised..  ,1.1112625250501003,1.1112625250501003
i`m so proud of dr. house for detoxing.  ,1.1112625250501003,1.1112625250501003
"but andy doesn`t feel so hot so she`s still sleeping.  as much as i loved texas, my dislike for needles could interfere.",1.1113426853707415,1.1113426853707415
too   haha i did but have no credit  ,1.1113426853707415,1.1113426853707415
honest   http://twurl.nl/fdgmyo  haha same!!!,1.1113426853707415,1.1113426853707415
5:12 a.m  sounds like a good five days they never cease to amaze me.,1.1114228456913826,1.1114228456913826
she thinks i`m moving without her.  ,1.1115831663326654,1.1115831663326654
good night all!!!  ,1.1115831663326654,1.1115831663326654
though not in coffee   so what`s your favorite brand?  ,1.1115831663326654,1.1115831663326654
have a good night?  ,1.1115831663326654,1.1115831663326654
today  loool sheridan ive got swine flu,1.1116633266533065,1.1116633266533065
"they look so cute together is now following chester bennington, awesome!  ",1.1116633266533067,1.1116633266533067
"still @ hospital, unexpected complications today was soo fun!!  ",1.1116633266533067,1.1116633266533067
i am at 1505 west lake street: right across from the dunn brothers on lake  sounds good to me!,1.1117434869739478,1.1117434869739478
"also, good night priscilla  ",1.111743486973948,1.111743486973948
i`m craving something salty in my mouth!  ,1.1119839679358718,1.1119839679358718
"we get to try out new restos..so yea, it fuunn  ",1.1119839679358718,1.1119839679358718
"**** it, i`m bored.  ",1.1119839679358718,1.1119839679358718
aw you`re the ****  thanks so much for the twitter loveeee.,1.112064128256513,1.112064128256513
"sorry i got to feel the belly, but not the baby.  ",1.1120641282565131,1.1120641282565131
we`re off to aston this morning getting my self a nice cup of tea and turn on some music  haha.,1.1121442885771544,1.1121442885771544
watching videos on youtube with the bf.  thinking about going to bed soon.,1.1122244488977955,1.1122244488977955
good morning tweetie world.  ,1.1122244488977955,1.1122244488977955
just got outta work.  ,1.1123847695390783,1.1123847695390783
fml is wishing she would get more followers i have to reupload the **** thing again hydro drive abandoned after three miles needs a yummy breakfast after her shift  i would think you`d want to follow me.,1.1123847695390783,1.1123847695390783
there`s my mail i still don`t have the internet @ home  ,1.1124649298597193,1.1124649298597193
would get u some if u were here baked a cake & watching a movie.  ,1.1124649298597193,1.1124649298597193
enjoy day!  ,1.1125450901803606,1.1125450901803606
oops has been underpaid  just when i really didn`t need to be as well.,1.1127855711422845,1.1127855711422845
i am tired to keep refresh my browser still working in the database and trying to decide what i want to eat.  ,1.1128657314629258,1.1128657314629258
from g + j i`m about to munch on some more high calorie things!  ,1.1128657314629258,1.1128657314629258
if you`re happy and you know it clap your hands!  ,1.112945891783567,1.112945891783567
i`m totally excited  ,1.112945891783567,1.112945891783567
"we should chat  the closest is a good two hours days with cellstorms, i like it!",1.112945891783567,1.112945891783567
and i have one more month of school left  fml hard urgh....,1.1129458917835673,1.1129458917835673
awwwww i`m such a scifi geek and starwars is the ten commandments for us geeks!!  ,1.1130260521042084,1.1130260521042084
aaand so stoked for may long..  and billy is awesome.,1.1130260521042084,1.1130260521042084
"http://tinyurl.com/cf2yuj garden going well, almost all the corn and peas are up, no onions or beets up yet though.  ",1.1130260521042084,1.1130260521042084
"ha-ha abbreviate it , so it`s not so bulky  lol, ebay?",1.1130260521042086,1.1130260521042086
"just trying to promote my business, it`s really hard!  ",1.1131062124248496,1.1131062124248496
yes we must i had so much fun at sxsw with you guys  pj party in my room :kwanghock    it is the hao da za ji pa??,1.1131863727454907,1.1131863727454907
but i`m jus glad the thunder stopped .  ,1.1132665330661322,1.1132665330661322
"and i love you just about to eat, home made indian food is boak  ",1.1133466933867735,1.1133466933867735
"if it`s any consolation, you`re definitely one of the hottest gg`s, imho  ",1.1134268537074148,1.1134268537074148
http://plurk.com/p/x24ke  i know my mom is going up there monday with me to get it changed.,1.1135070140280563,1.1135070140280563
"i really fancy baked eggs, but i have no spinach not smoking sucks sucks **** sucks, i want a cig  hello.",1.1135070140280563,1.1135070140280563
have a good night & visit with the chiro tmrw!  ,1.1135871743486974,1.1135871743486974
who`ve u noticed now kate ?  ,1.1135871743486974,1.1135871743486974
how come u all don`t seem to excited to play in dc????  ,1.1135871743486974,1.1135871743486974
had a little romantic date with suzy in uptown up late last night  ....,1.1136673346693386,1.1136673346693386
its ok  they are coming on just now x] omg !!,1.11374749498998,1.11374749498998
"cause i can  trust me, that`s a good thing.",1.1138276553106212,1.1138276553106212
my baby man is 4 years old a week today  ,1.1138276553106212,1.1138276553106212
smith/amherst mini-reunion last night was fun- how i miss the old days  ,1.1138276553106212,1.1138276553106212
"shame i have to wait in for my delivery  kinda the same here, maybe just a **** good coffee?",1.1139078156312625,1.1139078156312625
that is amazing she will be happy with it enjoy your sunday  ,1.1139078156312625,1.1139078156312625
"ahhhh i think the rain is gonna begin shortly off to collect a tv i acquired from freecycle  ooh, there you are, haha.",1.1139078156312627,1.1139078156312627
a fab baby boy at 2.8 kilo  very proud and happy sad thing is samsam loves my sexy crooked body!,1.1140681362725455,1.1140681362725455
"i couldnt get to liverpool today, of all days!  ",1.1141482965931864,1.1141482965931864
im probs gonna have to wait until it comes out on dvd  x,1.1141482965931864,1.1141482965931864
just made a cake for mi madre  i`m goooooddd!,1.1141482965931864,1.1141482965931864
everything lol doing the andy dance  the one on fonzie gomez show ;),1.1141482965931864,1.1141482965931864
"perfect night to go out and chill  awww, that sucks.",1.1142284569138274,1.1142284569138274
can`t wait for america  going so soon?,1.1142284569138277,1.1142284569138277
probably won`t be on this weekend i love the sunshine and the happiness it brings we`ll write a song that turns out the lights <3  yep- same here.,1.1142284569138277,1.1142284569138277
i am thinking of staying in the office until it`s slightly less ridiculously hot  shut up fool ....where you been at???,1.114308617234469,1.114308617234469
i got no followers i only have like 2  someone follow me please?,1.1143887775551102,1.1143887775551102
"i have such a lead foot through the fire and flames - dragonforce the city officially smells like dead fish  i`m searching, too.",1.1143887775551102,1.1143887775551102
lol  thanks for the morning laugh.,1.1143887775551102,1.1143887775551102
happy happy.  classes.,1.1143887775551102,1.1143887775551102
maybe i missed my chance this time  hope our wishes come true someday.,1.1143887775551105,1.1143887775551105
"wow.. hope, i too get that sort of guts in near future  ",1.1144689378757515,1.1144689378757515
i didn`t get the memo   it looks amazing.  ,1.1144689378757515,1.1144689378757515
it`s got cat ears on it  of course.,1.1145490981963928,1.1145490981963928
"i loved him and he was in a mini hot ****, i`m at **** disneyland!  ",1.1145490981963928,1.1145490981963928
"where, it`s still grey and hazy out of my window    people are cruel sometimes.  ",1.114629258517034,1.114629258517034
but i have so much work to do this weekend  *hugs hugs hugs*,1.114629258517034,1.114629258517034
morning and hope everyone has a great bank holiday  i have a friend who loves that spot.,1.114629258517034,1.114629258517034
that`s my commute   http://twitpic.com/67x74  i won`t b hereeeeee.,1.1147094188376754,1.1147094188376754
"ok, so i`m replying!  ",1.1147895791583167,1.1147895791583167
i know  mark is still one of my favorite boys ever.,1.114869739478958,1.114869739478958
is that like a day off or something?  ,1.1149498997995992,1.1149498997995992
i think 12-306 overnight is pretty good  pffftt!,1.1150300601202405,1.1150300601202405
oh well probably one of those mute ones anyway.  ,1.1151102204408818,1.1151102204408818
"stupid kids on my bus ruined my yearbook aw, zach wasn`t feeling well  hope he gets better.",1.115190380761523,1.115190380761523
**** being broke on the day guitar hero metallica comes out!  ,1.115190380761523,1.115190380761523
we make old look good!  ,1.115430861723447,1.115430861723447
really need to finish the cloning project so i can get more done  hale yeahhh that`s the coolest part about it ;) hahaha.,1.115511022044088,1.115511022044088
mcdonalds combo and wendys sundae = puke material why does twitter hate me i cant put no photos on my page  ,1.1155911823647295,1.1155911823647295
i don`t know what to wear....  ,1.1155911823647295,1.1155911823647295
"i love you guys for that really, `cause you care about fans  ",1.1155911823647295,1.1155911823647295
morning twitts heading home  had a great sleep over w. my bf tennille!,1.1156713426853708,1.1156713426853708
well its early for me.. ha  (raises hand),1.1157515030060121,1.1157515030060121
tomorrow lol  lol,1.1158316633266534,1.1158316633266534
got it i`ll send you an email in a lil bit i have a lot to say i be having a drink with marc while izzy is sleepin  woot woot!,1.115991983967936,1.115991983967936
weather reports of a week of upper 60s make me happy  perfect running weather!,1.1161523046092183,1.1161523046092183
"sorry about mr grey, menlo  i sent you a fr yesterday.   ",1.1161523046092183,1.1161523046092183
warm and wet  spent the day carpet cleaning the yacht ahh !,1.1161523046092183,1.1161523046092183
when we got more followers we gonna have a competition.hope you all look forward !  ,1.1162324649298596,1.1162324649298596
"just booked my tickets for london on thursday, i`m so exicted  keep dreamin`!!!!",1.116312625250501,1.116312625250501
i`m so bored  lmao,1.1163126252505011,1.1163126252505011
soo much 4 goin out  ..,1.1163927855711422,1.1163927855711422
take it easy holy ****! it`s raining in la and i don`t have a jacket!  ,1.1164729458917835,1.1164729458917835
"oh no, you`re gonna have to break up w/your ups guy when you move  i listening your album on youtube.",1.1165531062124248,1.1165531062124248
well she won`t tell me  i have a palm now.,1.1165531062124248,1.1165531062124248
couldn`t be happier  #goodnight ready for the weekend and sad that i have to be at the office again tomorrow morning my sidekick is awkward flashing.,1.1165531062124248,1.1165531062124248
"gooooooooood im not a complete nut case then starting my internship today, pretty excited!  ",1.1165531062124248,1.1165531062124248
oh the hunger  i am on here..finally.,1.116553106212425,1.116553106212425
how come you cant stay the night  ,1.1167134268537073,1.1167134268537073
i just got my kiss album in and it`s the wrong color.  ,1.1167935871743486,1.1167935871743486
"oh well, i get to cook as soon as i get home.  ",1.11687374749499,1.11687374749499
"in pain,, poor me, i hate the sun on the way to see my grandparents morning workout sesh.  ",1.1169539078156312,1.1169539078156312
