,text,score,length
13839, i know.. i suck.. i`m a master procrastinator  ... you guys don`t have too much fun without me,0.5106,95
10884,"simple recipe for creamy spaghetti with bacon, corn, mushrooms and peppers  http://bit.ly/ktfbr",0.0,95
13894,how bad has life gotten where u  werecounting on the church50\50 raffle? the answer is real bad,-0.7906,95
4433,"has had a wonderful day with some gorgeous girls, followed by dinner and drinks with the swedes",0.8271,95
3405, i`ll stop by for a bit when i`m off.  but have to rush to rehearsal - no quiet for me tonight.,-0.5267,95
8913,poor wavves. had a meltdown in barcelona. drummer walked out. shoes were thrown. hands in face.,-0.4767,95
9713,didn`t bring connector for camera on trip...saving new photos will have to wait another week...,0.0,95
22628," made me want taco bell, **** you sara! oh well now i`m going to go change into my jammies now.",0.4003,95
18000,going shopping with my mammyy.... my makeup and face are being generally quite nice to me today,0.4754,95
22523,"sitting here with nathan, eddie & brenden chilling out at 1 am, haha great day, i love my life!",0.9098,95
1669,"iphone today! i want to see the morning of in virginia beach, but i don`t think i can get there",0.1134,95
25671,made this for you when i got home from wango tango http://bit.ly/1ujzq    what a wonderful day.,0.5719,95
21863, are you a night owl or what? always on here as the same time as myself  enjoy your scifi show.,0.4939,95
17785,i`m soooo bored. just **** got a new phone and called my man but hes busy and one else bored???,-0.5775,95
22150,"   is it me (my machine)? or... vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q",0.1431,95
4234," what on earth happened to wentworth`s page?!? i`m devastated, as i`m sure all of his fans are!",-0.5638,95
15064, i could have! i had extra tickets. plus we had two twitter giveaways  we`ll get you next time.,0.0,95
10019,my heart has been beating irregularly ever since last night. i don`t want to explode or implode,-0.4019,95
4841,hmmm i neeeddd foooddd  nd is looking forward 2 playing with the puppy 2 day nd seeing lewishhh,0.2023,95
25293,got a saturdays framed signed foto last night  and a valentino rossi 1 aswell  eee what a night,0.0,95
15706,the fam back on the big island said the vog has been so bad that they can`t see the ocean. sad!,-0.8353,95
20637,strange there is a 99 char limit to tweets on ustream   (geogeektv live > http://ustre.am/2toa),-0.2023,95
21342,"  im good ta. bit tired cos i`ve been wking all wkend but other than that, all good  how`s you?",0.5927,95
744,"oh, and yippee for lyn-z way who gets to celebrate mother`s day for the first time as a mother.",0.5719,95
13812,"lappytop baterrry dying,tryingtofind a movieto watch since im staying in.  and goingto my room.",0.0,95
26932,  to mast ladki patata hai chal jiske sath bhi jaye khush rehna...will miss u my love...  #twpp,-0.1531,95
859,is sitting thru the boring bits in titanic waiting for the good bit to start in couple of hours,0.1531,95
7148,honza takes his flight back to the czech republic in the morning  i`m really going to miss him.,-0.2177,95
18970, yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,0.3595,95
8713," hahaha.. it`s ok, how can i hire your mom??! so paiseh.. haha, i shall do all the washing then",0.7295,95
13772,i met one of the nerdiest servers at chili`s today lol... he was awesome and i was his favorite,0.8271,95
9817,"yay, i should be able to make it to 700 updates tonight  lame compared to other ppls i know lol",0.5267,95
21589,i really like how the weather widget on imac and iphone always predict different weather...not!,0.474,95
14181,off to get ready for toms..  gotta go make sure he`s not done anything stupid  ill tweet later.,0.5826,95
23244, my stay was great! but my mother gave me the cold/flu before i left and i still have a cough...,0.4295,96
6827, wellll...... only 2 that will feed me   the others were mainly shade loving native wildflowers.,0.5994,96
16280,i don`t seem to have any photos of me and my grandma together for tomorrow. it is heart breaking,0.0,96
23495, that`s awesome. can`t believe they have the poster up already! i haven`t seen one over here yet,0.6588,96
24973,didnt cry at the end but was very sad to see the last episode of er. man that was a good series.,0.0097,96
11177,last night in chicago!  making it one for the record books. wrigley most likely? see you there?!,0.0,96
9383,i`m at work trying hard not to succumb to the 'poor me' mentality due to severe allergies.  boo.,-0.7269,96
3746, ja  deze is interessanter - why text messages are limited to 160 characters - http://tr.im/kpgg,-0.2263,96
22260,i was crying all of tuesday cos i find out! ;( .... economics is offically my crying subject lol,-0.5707,96
2606, heard through the grapevine that we might see you around today. looking forward to meeting you.,0.0,96
12458, what you said is as good as day dreaming!  sorry to say that our country is in such a state....,0.4389,96
4446,  i met him! hes from where i live !!! he goes clubbing the same places lol! i dont get twittter,0.6083,96
23922,i had navy blue under my black nailpolish for a while and i think it stained my nails a little..,0.0,96
16660," p.s.: uv rays are just as strong with clouds as with regular sun, sometimes stronger. just fyi.",0.7717,96
8629,photo: i like da cooolooorss and the composition is great  scribkin: http://tumblr.com/xyb1qw8cb,0.765,96
19014," the hulk, great movie  you might recognize toronto`s younge street in some of the fight scenes.",0.3612,96
5011,"dilemma, what to wear: now: sanfran foggy and 58 , then sacramento in cple hrs sun and 86 degr .",-0.5106,96
9389, i`m currently into emarosa. their new album is the shiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiit! haha,0.5093,96
12887, ahh thats where i go the 6 year old fact. good old radio one!  what exams do you have tomorrow?,0.4926,96
10346,  thank you!  tomorrow is my b-day too! i tease my mom and tell her i was her mother`s day gift.,0.5696,96
5944,"i also think that i`m talking to myself now. okay i need to get to bed. btw, i miss my brothers.",0.0772,96
14990, ah helping my friend move and will defo be having a well deserved pint after it that`s for sure,0.8316,96
14186," thanks  let me know which print from my gallery you would like, and we can work the details out",0.6597,96
16014,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp,0.1779,96
4257,"wait - no wind in hair - that would be i-l-l-e-g-a-l!!  i would never break the law!! no, never.",-0.6776,96
26851," they do! lilash i`m guessing, right?  oh and what camera are you using? that is insane quality!",-0.5638,96
22831, yeah. about **** time. my film slr just sits there quietly being ignored. it`s time to step up!,-0.1007,96
9344,"just made it home, time for a shower and some breakie, off out to blackpool later for some lunch",0.0,96
9308,my home made red velvet cupcakes were pretty **** good! now to master the frosting... goodnight!,0.7707,96
7790,"i`ve knack my iphone, i got melted chocolate into the speaker, i now can`t hear it when it rings",0.0,96
8119," heh.  when i moved into my house pius was having a pep rally, so there was cheering and a band.",0.4522,96
27313, someone`s horsing about. btw hubb feels the same about twitter. he`s naming  as the other party,0.4019,96
5989,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend,-0.6468,96
22538,i have been in the lounge for hours...and i have not been productive at all. upps time to go out,0.0,96
2496, http://twitpic.com/4t4jv - no joke my puppy maddie looks exactly like  maui!!!  she`s so cute!!,0.8193,96
21313,watching the twins handle the mariners again!! whoo-hoo!!!  tony http://www.trustyfotografie.com,0.0,96
22216," i think that`s pretty awesome. i could quote lotr:rotk for one summer, but now i can`t anymore.",0.5647,96
17834," ok cause the one  s orange is still open. whew, you just scared me. sorry the one by you closed",-0.25,96
25556, and  great seein you guys today!!! you look so happy  love it!! lets hang out soon!! love yall!,0.9681,96
7565,hmph i had to order some bootleg pharos gps phone they dont have the bb i wanted at office depot,0.0,96
13097,"feeling, breathing, believing, keeping you on my mind and never ever gonna think to let you go..",0.128,96
2307,today is my first mothers day with my little boy. hope you`re having a beautiful mothers day too,0.7595,96
2091,#fieldnotes i ordered some on the 8th and they still haven`t arrived. 3 weeks and still no books,-0.296,96
11592,"perhaps the answers to all my questions, lie in the deep waves of the ocean. beach trip anyone!?",0.0,96
1375,  that would mean me babe! but **** it my name  is super freakin cool! i give myself a pass! ha!,0.9269,96
16808,  lettuce & spinach does best in cool weather.. i live in florida..not much luck growing those..,0.8807,96
9899,off to the movies with abby (who i have not seen in forever) to see star trek. l8er twitter folk,0.0,96
3253, girl u sit ya double decker neck **** down and talk about ppl who are on ur level and not above,0.0,96
15877,fog horn of doom! a great way to start the morning... living next to the harbour is really great,0.7777,96
23527,http://twitpic.com/4j99z - a gift from my boyfriend... this little guy keeps me company at night,0.4404,96
20448,"omg at hollie! that was well sad to watch!  see, simon can be well nice when he wants to be! lol",0.7633,96
19290,died again in kp  .. gonna upgrade some of my spells now first before heading back there... #eq2,-0.5574,96
8093,"_indian hehe very true  but you`ve got the color advantage, which the complete americans haven`t",0.5494,96
5288, what do you mean by your portfolio is sad?  no luck here.  i`ve applied about 30 places so far.,-0.3182,96
17813, no problem.  i wasn`t really sure what i was doing.  it was some application on the twibe page.,-0.3197,96
